Ordem;Operação;Chave de controle;Centro de trabalho;Txt.breve operação;Quantidade operação (MEINH);Qtd.boa confirmada (MEINH);Refugo confirmado (MEINH);Confirmação atividade 2 (ILE02);Data início real de execução;Data fim real da execução
2400098;1000;ZP10;IB329900;QA/LOG/SCH;2.477;2.477;0;190,729;09/02/2024;15/03/2024
2400098;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.477;0;0;0,000;;
2400100;9999;ZP26;IB329179;APONTAR WASTE - SFC;3.942;0;55;0,000;04/03/2024;04/03/2024
2400100;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;3.942;4.010;0;44,110;27/01/2024;27/01/2024
2400100;0020;ZP04;IB023610;JATEAR;3.942;4.010;0;292,730;27/01/2024;27/01/2024
2400100;0030;ZQ04;IB324528;RETIFICAR FACE 1º PASSE;3.942;4.010;0;60,150;27/01/2024;27/01/2024
2400100;0040;ZP01;IB324528;RETIFICAR FACE 2º PASSE;3.942;4.010;0;117;27/01/2024;29/01/2024
2400100;0050;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;3.942;3.906;0;175,770;30/01/2024;30/01/2024
2400100;0055;ZP05;IB-TXT01;OLEAR;3.942;0;0;0,000;;
2400100;0060;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;3.942;3.889;17;1.563;30/01/2024;03/02/2024
2400100;0070;ZP28;IB-ENV01;ENV. TERCEIRO;3.942;3.972;0;0,000;31/01/2024;03/02/2024
2400100;0071;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;3.942;3.972;0;0,000;01/02/2024;05/02/2024
2400100;0072;ZP05;IB-REC01;REC. TERCEIRO;3.942;0;0;0,000;;
2400100;0080;ZQ01;IB329179;RET.PISTA /INTERNO / LAPIDAR;3.942;3.882;0;1.077;02/02/2024;06/02/2024
2400100;1000;ZP10;IB329900;QA/LOG/SCH;3.942;3.870;0;297,990;08/02/2024;20/02/2024
2400100;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);3.942;0;0;0,000;;
2400190;0031;ZP26;IB324511;APONTAR WASTE - SFC;6.760;0;207;0,000;18/03/2024;18/03/2024
2400190;1010;ZP26;IB329131;APONTAR WASTE - SFC;211;0;0;0,000;10/03/2024;10/03/2024
2400190;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;6.760;6.769;0;40,614;25/01/2024;10/03/2024
2400190;0020;ZP04;IB023610;JATEAR;6.760;6.769;0;67,690;25/01/2024;10/03/2024
2400190;0030;ZQ04;IB324511;RETIFICAR FACE;6.760;6.769;0;135,380;25/01/2024;10/03/2024
2400190;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;6.760;5.342;7;176,286;25/01/2024;10/03/2024
2400190;0045;ZP05;IB-TXT01;OLEAR;6.760;0;0;0,000;;
2400190;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;6.760;6.741;21;1.154;25/01/2024;01/02/2024
2400190;0060;ZP28;IB-ENV01;ENV. TERCEIRO;6.760;6.771;0;0,000;25/01/2024;31/01/2024
2400190;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;6.760;6.771;0;0,000;30/01/2024;01/02/2024
2400190;0062;ZP05;IB-REC01;REC. TERCEIRO;6.760;0;0;0,000;;
2400190;0070;ZQ01;IB329131;RET/LAP PISTA;6.760;6.452;0;1.304;03/02/2024;08/02/2024
2400190;1000;ZP10;IB329900;QA/LOG/SCH;6.760;6.527;0;437,309;14/02/2024;05/03/2024
2406135;0031;ZP26;IB324528;APONTAMENTO WASTE - SFC;1.600;0;96;0,000;06/05/2024;06/05/2024
2406135;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;1.600;1.597;0;7,985;01/02/2024;06/05/2024
2406135;0020;ZP04;IB023610;JATEAR;1.600;1.597;0;6,388;01/02/2024;06/05/2024
2406135;0030;ZQ04;IB324528;RETIFICAR FACE;1.600;1.597;0;15,970;01/02/2024;06/05/2024
2406135;0035;ZP05;IB-TXT01;OLEAR;1.600;0;0;0,000;;
2406135;0040;ZP04;IB324712;RETIFICAR DIÂMETRO EXTERNO;1.600;1.586;11;347,986;01/02/2024;06/05/2024
2406135;0050;ZP28;IB-ENV01;ENV. TERCEIRO;1.600;1.586;0;0,000;01/02/2024;01/02/2024
2406135;0051;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1.600;1.586;0;0,000;05/02/2024;05/02/2024
2406135;0052;ZP05;IB-REC01;REC. TERCEIRO;1.600;0;0;0,000;;
2406135;0060;ZQ01;IB329138;RET/LAP PISTA;1.600;1.400;0;286;17/02/2024;20/02/2024
2406135;1000;ZP10;IB329900;QA/LOG/SCH;1.600;1.493;0;95,552;24/02/2024;24/02/2024
2406135;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.600;0;0;0,000;;
2406140;0031;ZP26;IB324528;APONTAR WASTE - SFC;1.600;0;0;0,000;;
2406140;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;1.600;1.600;0;19,200;01/02/2024;01/02/2024
2406140;0020;ZP04;IB023610;JATEAR;1.600;1.600;0;16;01/02/2024;01/02/2024
2406140;0030;ZQ04;IB324528;RETIFICAR FACE;1.600;1.600;0;22,400;01/02/2024;01/02/2024
2406140;0035;ZP05;IB-TXT01;OLEAR;1.600;0;0;0,000;;
2406140;0040;ZP01;IB324712;RETIFICAR DIÂMETRO EXTERNO;1.600;1.590;10;726;01/02/2024;01/03/2024
2406140;0050;ZP28;IB-ENV01;ENV. TERCEIRO;1.600;1.580;0;0,000;03/02/2024;06/02/2024
2406140;0051;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1.600;1.580;0;0,000;05/02/2024;07/02/2024
2406140;0052;ZP05;IB-REC01;REC. TERCEIRO;1.600;0;0;0,000;;
2406140;0060;ZQ01;IB329112;RET/ LAP PISTA;1.600;1.478;2;373;14/02/2024;16/02/2024
2406140;1000;ZP10;IB329900;QA/LOG/SCH;1.600;1.508;0;171,912;20/02/2024;20/02/2024
2406140;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.600;0;0;0,000;;
2406903;0041;ZP26;IB324528;APONTAR WASTE - SFC;36.126;0;0;0,000;;
2406903;0010;ZP04;IB158510;LAVAR;36.126;35.906;0;359,060;29/01/2024;29/01/2024
2406903;0020;ZP04;IB153537;CEMENTAR/TEMPERAR/REVENIR;36.126;35.906;0;2.154,360;29/01/2024;29/01/2024
2406903;0030;ZP04;IB023610;JATEAR;36.126;35.906;0;718,120;29/01/2024;29/01/2024
2406903;0040;ZQ04;IB324528;RETIFICAR FACE 1º PASSE;36.126;35.906;0;466,778;29/01/2024;29/01/2024
2406903;0050;ZP01;IB324528;RETIFICAR FACE 2º PASSE;36.126;35.904;2;368;29/01/2024;09/02/2024
2406903;0060;ZQ01;IB329107;RETIFICAR DIAM. EXT. 1º PASSE;36.126;35.885;0;419;30/01/2024;15/02/2024
2406903;0070;ZQ04;IB329107;RETIFICAR DIAM. EXT. 2º PASSE;36.126;35.866;19;1.010,992;30/01/2024;12/03/2024
2406903;0080;ZP05;IB-TXT01;GRAVAR FACE;36.126;0;0;0,000;;
2406903;0090;ZP28;IB-ENV01;ENV.TERCEIRO;36.126;36.346;0;0,000;30/01/2024;15/02/2024
2406903;0091;ZP07;IB008808;TORNEAR DURO;36.126;33.229;0;0,000;05/02/2024;29/02/2024
2406903;0092;ZP05;IB-REC01;REC.TERCEIRO;36.126;0;0;0,000;;
2406903;0100;ZP01;IB324876;RETIFICAR BORDA;36.126;37.614;54;8.029;15/02/2024;21/03/2024
2406903;1000;ZP10;IB329900;QA/LOG/SCH;36.126;35.031;0;3.503,100;23/02/2024;10/04/2024
2406903;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);36.126;0;0;0,000;;
2406990;9999;ZP26;IB329111;APONTAR WASTE - SFC;1.800;0;52;0,000;04/03/2024;04/03/2024
2406990;0010;ZP01;IB323525;TRATAMENTO TÉRMICO;1.800;1.800;0;54;26/01/2024;26/01/2024
2406990;0020;ZP04;IB023610;JATEAR;1.800;1.766;0;104,194;01/02/2024;29/02/2024
2406990;0030;ZQ04;IB324511;RETIFICAR FACE;1.800;1.766;0;35,320;01/02/2024;29/02/2024
2406990;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;1.800;1.764;36;67,032;31/01/2024;04/03/2024
2406990;0045;ZP05;IB-TXT01;OLEAR;1.800;0;0;0,000;;
2406990;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;1.800;1.717;22;771;01/02/2024;07/02/2024
2406990;0060;ZP28;IB-ENV01;ENV. TERCEIRO;1.800;1.741;0;0,000;01/02/2024;02/02/2024
2406990;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1.800;1.741;0;0,000;02/02/2024;03/02/2024
2406990;0062;ZP05;IB-REC01;REC. TERCEIRO;1.800;0;0;0,000;;
2406990;0070;ZQ01;IB329111;RET/LAP PISTA;1.800;1.695;5;396;06/02/2024;13/02/2024
2406990;1000;ZP10;IB329900;QA/LOG/SCH;1.800;1.685;0;160,075;14/02/2024;14/02/2024
2406990;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.800;0;0;0,000;;
2410770;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;5.900;5.739;0;17,217;25/01/2024;10/03/2024
2410770;0020;ZP04;IB023610;JATEAR;5.900;5.739;0;51,651;25/01/2024;10/03/2024
2410770;0030;ZQ04;IB324511;RETIFICAR FACE;5.900;5.739;0;114,780;25/01/2024;10/03/2024
2410770;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;5.900;5.734;5;194,530;23/01/2024;15/03/2024
2410770;0045;ZP05;IB-TXT01;OLEAR;5.900;0;0;0,000;;
2410770;0050;ZP04;IB324876;RETIFICAR DIÂMETRO INTERNO;5.900;5.662;72;1.056,100;25/01/2024;18/03/2024
2410770;0060;ZP28;IB-ENV01;ENV. TERCEIRO;5.900;5.662;0;0,000;25/01/2024;16/02/2024
2410770;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;5.900;5.662;0;0,000;26/01/2024;17/02/2024
2410770;0062;ZP05;IB-REC01;REC. TERCEIRO;5.900;0;0;0,000;;
2410770;0070;ZQ01;IB329131;RET/LAP PISTA;5.900;5.980;0;1.187;29/01/2024;20/02/2024
2410770;1000;ZP10;IB329900;QA/LOG/SCH;5.900;5.786;0;381,876;12/02/2024;10/03/2024
2410770;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);5.900;0;0;0,000;;
2418997;0060;ZP01;12235773;RETIFICAR PISTA LUK;985;0;0;0,000;;
2418997;0070;ZP28;IB-ENV01;ENVIAR PARA TERCEIRO;150;150;0;0,000;23/07/2024;23/07/2024
2418997;0071;ZP07;IB008901;TORNEAR DURO - PISTA;150;150;0;0,000;02/08/2024;02/08/2024
2418997;0080;ZP05;IB-REC01;REC. TERCEIRO;150;0;0;0,000;;
2418997;0010;ZP01;IB022316;ESTAMPAR mahnke 250;985;0;0;46,584;21/02/2024;09/11/2024
2418997;0020;ZP28;IB-ENV01;ENVIAR PARA TERCEIRO;985;985;0;0,000;15/04/2024;15/04/2024
2418997;0022;ZP07;IB008855;CARBONITRETAR SUPETRAT;985;500;0;0,000;29/05/2024;29/05/2024
2418997;0030;ZP05;IB-REC01;RECEBER DE TERCEIRO;985;0;0;0,000;;
2418997;0031;ZP05;IB-TXT01;CONTROLAR CAMADA DE DUREZA CHD;985;0;0;0,000;;
2418997;0040;ZP04;12233868;RETICAR FACE (3X PASSES) - EMB. CTN;985;985;0;67,019;23/07/2024;23/07/2024
2418997;0050;ZP04;12233192;RETICAR DIAM. EXT. (3X PASSES);985;985;0;51,062;23/07/2024;23/07/2024
2418997;0090;ZP04;12244535;TAMB. ROESLER 120M/10CX - EMB. CTN;985;0;0;0,000;;
2418997;1000;ZP10;IB329900;QA/LOG/SCH;985;0;0;0,000;;
2418997;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);985;0;0;0,000;;
2418998;0060;ZP01;12235773;RETIFICAR PISTA LUK;1.000;0;0;0,000;;
2418998;0070;ZP28;IB-ENV01;ENV. TERCEIRO;150;150;0;0,000;24/07/2024;24/07/2024
2418998;0071;ZP07;IB008901;TORNEAR DURO - PISTA;150;149;0;0,000;02/08/2024;02/08/2024
2418998;0080;ZP05;IB-REC01;REC. TERCEIRO;150;0;0;0,000;;
2418998;0010;ZP01;12234724;ESTAMPAR mahnke 250;1.000;1.000;0;58;20/02/2024;21/02/2024
2418998;0020;ZP28;IB-ENV01;ENVIAR PARA TERCEIRO;1.000;913;0;0,000;15/04/2024;15/04/2024
2418998;0025;ZP07;IB008855;CARBONITRETAR SUPETRAT;1.000;500;0;0,000;29/05/2024;29/05/2024
2418998;0030;ZP05;IB-REC01;RECEBER DE TERCEIRO;1.000;0;0;0,000;;
2418998;0031;ZP05;IB-TXT01;CONTROLAR CAMADA DE DUREZA CHD;1.000;0;0;0,000;;
2418998;0040;ZP04;12233868;RETICAR FACE (3x PASSES) - EMB. CTN;1.000;1.000;0;68,040;24/07/2024;24/07/2024
2418998;0050;ZP04;12233192;RETICAR DIAM. EXT. (3X PASSES);1.000;1.000;0;51,840;24/07/2024;24/07/2024
2418998;0090;ZP04;85104245;TAMB. ROESLER 120M/10CX - EMB. CTN;1.000;0;0;0,000;;
2418998;1000;ZP10;IB329900;QA/LOG/SCH;1.000;0;0;0,000;;
2418998;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.000;0;0;0,000;;
2428971;0031;ZP26;IB324511;APONTAMENTO WASTE-SFC;3.185;0;65;0,000;19/04/2024;19/04/2024
2428971;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;3.185;2.988;0;2,988;05/02/2024;08/03/2024
2428971;0020;ZP04;IB023610;JATEAR;3.185;2.988;0;17,928;05/02/2024;08/03/2024
2428971;0030;ZQ04;IB324511;RETIFICAR FACE;3.185;2.988;0;59,760;05/02/2024;08/03/2024
2428971;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;3.185;2.988;0;98,604;05/02/2024;08/03/2024
2428971;0045;ZP05;IB-TXT01;OLEAR;3.185;0;0;0,000;;
2428971;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;3.185;2.960;28;689;05/02/2024;07/02/2024
2428971;0060;ZP28;IB-ENV01;ENV. TERCEIRO;3.185;3.040;0;0,000;06/02/2024;07/02/2024
2428971;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;3.185;3.040;0;0,000;07/02/2024;08/02/2024
2428971;0062;ZP05;IB-REC01;REC. TERCEIRO;3.185;0;0;0,000;;
2428971;0070;ZQ01;IB329131;RET/LAP PISTA;3.185;2.960;0;486;08/02/2024;16/02/2024
2428971;1000;ZP10;IB329900;QA/LOG/SCH;3.185;3.090;0;290,460;20/02/2024;18/04/2024
2428971;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);3.185;0;0;0,000;;
2436173;9999;ZP26;IB329179;APONTAR WASTE - SFC;2.900;0;35;0,000;05/03/2024;05/03/2024
2436173;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;2.900;2.837;0;39,718;03/02/2024;03/02/2024
2436173;0020;ZP04;IB023610;JATEAR;2.900;2.837;0;224,123;03/02/2024;03/02/2024
2436173;0030;ZQ04;IB324528;RETIFICAR FACE;2.900;2.837;0;42,555;03/02/2024;03/02/2024
2436173;0040;ZQ04;IB329107;RETIFICAR DIÂMETRO EXTERNO;2.900;2.837;0;93,621;03/02/2024;03/02/2024
2436173;0045;ZP05;IB-TXT01;OLEAR;2.900;0;0;0,000;;
2436173;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;2.900;2.828;9;1.054;03/02/2024;05/02/2024
2436173;0060;ZP28;IB-ENV01;ENV. TERCEIRO;2.900;2.900;0;0,000;07/02/2024;09/02/2024
2436173;0062;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;2.900;2.900;0;0,000;07/02/2024;26/02/2024
2436173;0063;ZP05;IB-REC01;REC. TERCEIRO;2.900;0;0;0,000;;
2436173;0070;ZQ01;IB329179;RET.PISTA/LAPIDAR;2.900;2.768;2;1.188;07/02/2024;13/02/2024
2436173;1000;ZP10;IB329900;QA/LOG/SCH;2.900;2.854;0;550,822;08/02/2024;14/02/2024
2436173;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.900;0;0;0,000;;
2436175;9999;ZP26;IB329179;APONTAR WASTE - SFC;1.440;0;27;0,000;01/03/2024;01/03/2024
2436175;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;1.440;1.435;0;20,090;05/02/2024;05/02/2024
2436175;0020;ZP04;IB023610;JATEAR;1.440;1.435;0;109,060;05/02/2024;05/02/2024
2436175;0040;ZQ04;IB324528;RETIFICAR FACE 1º PASSE;1.440;1.435;0;21,525;05/02/2024;05/02/2024
2436175;0045;ZQ04;IB324528;RETIFICAR FACE 2º PASSE;1.440;1.435;0;21,525;05/02/2024;05/02/2024
2436175;0050;ZP04;IB329107;RETIFICAR DIÂMETRO EXTERNO;1.440;1.424;16;58,466;02/02/2024;01/03/2024
2436175;0055;ZP05;IB-TXT01;OLEAR;1.440;0;0;0,000;;
2436175;0060;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;1.440;1.417;2;548;05/02/2024;07/02/2024
2436175;0070;ZP28;IB-ENV01;ENV. TERCEIRO;1.440;1.420;0;0,000;06/02/2024;06/02/2024
2436175;0071;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1.440;1.420;0;0,000;07/02/2024;08/02/2024
2436175;0072;ZP05;IB-REC01;REC. TERCEIRO;1.440;0;0;0,000;;
2436175;0080;ZQ01;IB329179;RET.PISTA/LAPIDAR;1.440;1.380;0;349;08/02/2024;13/02/2024
2436175;1000;ZP10;IB329900;QA/LOG/SCH;1.440;1.395;0;140,895;14/02/2024;16/02/2024
2436175;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.440;0;0;0,000;;
2436176;9999;ZP26;IB329179;APONTAR WASTE - SFC;4.000;0;51;0,000;05/03/2024;05/03/2024
2436176;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;4.000;4.016;0;60,240;05/02/2024;20/02/2024
2436176;0020;ZP04;IB023610;JATEAR;4.000;4.016;0;317,264;05/02/2024;20/02/2024
2436176;0030;ZQ04;IB324528;RETIFICAR FACE 1º PASSE;4.000;4.016;0;40,160;05/02/2024;20/02/2024
2436176;0040;ZQ04;IB324528;RETIFICAR FACE 2º PASSE;4.000;4.016;0;40,160;05/02/2024;20/02/2024
2436176;0050;ZP04;IB329107;RETIFICAR DIÂMETRO EXTERNO;4.000;4.016;0;100,400;05/02/2024;20/02/2024
2436176;0055;ZP05;IB-TXT01;OLEAR;4.000;0;0;0,000;;
2436176;0060;ZP04;IB324876;RETIFICAR DIÂMETRO INTERNO;4.000;4.002;14;1.391,133;05/02/2024;05/03/2024
2436176;0070;ZP28;IB-ENV01;ENV. TERCEIRO;4.000;4.002;0;0,000;05/02/2024;09/02/2024
2436176;0071;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;4.000;4.002;0;0,000;06/02/2024;13/02/2024
2436176;0072;ZP05;IB-REC01;REC. TERCEIRO;4.000;0;0;0,000;;
2436176;0080;ZQ01;IB329179;RET.PISTA /INTERNO / LAPIDAR;4.000;3.922;0;1.130;09/02/2024;16/02/2024
2436176;1000;ZP10;IB329900;QA/LOG/SCH;4.000;3.935;0;621,730;14/02/2024;20/02/2024
2436176;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);4.000;0;0;0,000;;
2444964;0010;ZP28;IB-ENV01;ENV.TERCEIRO;3.304;3.309;0;0,000;29/01/2024;29/01/2024
2444964;0020;ZP07;IB008828;MOT-ESTAMP.JANELA LICAV;3.304;3.309;0;0,000;08/02/2024;08/02/2024
2444964;0030;ZP05;IB-REC01;REC.TERCEIRO;3.304;0;0;0,000;;
2444964;0040;ZP04;IB028515;LAVAR;3.304;3.274;0;5,959;23/02/2024;27/02/2024
2444964;0050;ZP04;IB023610;DECAPAR;3.304;3.274;0;29,466;23/02/2024;27/02/2024
2444964;0051;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);3.304;0;0;0,000;;
2448106;0010;ZP04;LB000773;BROCHAR BR/3;2.925;2.920;0;700,800;26/02/2024;26/02/2024
2448106;0020;ZP04;85080319;TRATAMENTO TÉRMICO;2.925;2.920;0;11,680;26/02/2024;26/02/2024
2448106;0030;ZP04;12232765;JATEAR;2.925;2.920;0;78,840;26/02/2024;26/02/2024
2448106;0040;ZP04;12234393;RETIFICAR FACE;2.925;2.920;0;37,960;26/02/2024;26/02/2024
2448106;0045;ZP05;IB-TXT01;OLEAR;2.925;0;0;0,000;;
2448106;0050;ZP04;85087541;RETIFICAR DIÂMETRO EXTERNO;2.925;2.920;0;87,600;26/02/2024;26/02/2024
2448106;0060;ZP28;IB-ENV01;ENV. TERCEIRO;2.925;2.920;0;0,000;26/02/2024;26/02/2024
2448106;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;2.925;2.920;0;0,000;04/03/2024;04/03/2024
2448106;0062;ZP05;IB-REC01;REC. TERCEIRO;2.925;0;0;0,000;;
2448106;0070;ZP01;85115527;RET/LAP PISTA;2.925;2.932;0;801;25/03/2024;04/05/2024
2448106;1000;ZP10;IB329900;QA/LOG/SCH;2.925;2.905;0;537,425;27/03/2024;06/05/2024
2448106;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.925;0;0;0,000;;
2448107;0010;ZP04;12227172;BROCHAR BR/3 - LuK FB;6.900;6.900;0;1.656;22/02/2024;07/04/2024
2448107;0015;ZP05;LB-TXT01;ENVIAR PEÇAS P/ INA - ALA 08;6.900;0;0;0,000;;
2448107;0020;ZP04;85080319;TRATAMENTO TÉRMICO;6.900;6.900;0;41,400;22/02/2024;07/04/2024
2448107;0030;ZP04;12232765;JATEAR;6.900;6.900;0;476,100;22/02/2024;07/04/2024
2448107;0040;ZQ04;12234393;RETIFICAR FACE - 1º PASSE;6.900;6.900;0;138;22/02/2024;07/04/2024
2448107;0050;ZP01;12234393;RETIFICAR FACE - 2º PASSE;6.900;6.900;0;90;22/02/2024;23/02/2024
2448107;0055;ZP05;IB-TXT01;OLEAR;6.900;0;0;0,000;;
2448107;0060;ZP04;85087541;RETIFICAR DIÂMETRO EXTERNO;6.900;6.891;0;206,730;26/02/2024;07/04/2024
2448107;0070;ZP28;IB-ENV01;ENV. TERCEIRO;6.900;6.891;0;0,000;26/02/2024;26/02/2024
2448107;0071;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;6.900;6.891;0;0,000;28/02/2024;28/02/2024
2448107;0072;ZP05;IB-REC01;REC. TERCEIRO;6.900;0;0;0,000;;
2448107;0080;ZP01;85115527;RET/LAP PISTA;6.900;6.973;0;2.121;26/03/2024;01/04/2024
2448107;1000;ZP10;IB329900;QA/LOG/SCH;6.900;6.836;0;1.168,956;28/03/2024;07/04/2024
2448107;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);6.900;0;0;0,000;;
2448108;0010;ZP05;LB-TXT01;ENVIAR PEÇAS P/ USINAGEM LUK - ALA1 FB;1.695;0;0;0,000;;
2448108;0011;ZP04;12227172;BROCHAR BR/3;1.695;0;0;0,000;;
2448108;0016;ZP05;LB-TXT01;ENVIAR PEÇAS P/ INA - ALA 08;1.695;0;0;0,000;;
2448108;0020;ZP04;85080319;TRATAMENTO TÉRMICO;1.695;0;0;0,000;;
2448108;0030;ZP04;12232765;JATEAR;1.695;0;0;0,000;;
2448108;0040;ZQ04;12234393;RETIFICAR FACE 1º PASSE;1.695;0;0;0,000;;
2448108;0050;ZP01;12234393;RETIFICAR FACE 2º PASSE;1.695;0;0;0,000;;
2448108;0055;ZP05;IB-TXT01;OLEAR;1.695;0;0;0,000;;
2448108;0060;ZP04;85087541;RETIFICAR DIÂMETRO EXTERNO;1.695;0;0;0,000;;
2448108;0070;ZP28;IB-ENV01;ENV. TERCEIRO;1.695;0;0;0,000;;
2448108;0071;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1.695;0;0;0,000;;
2448108;0072;ZP05;IB-REC01;REC. TERCEIRO;1.695;0;0;0,000;;
2448108;0080;ZP01;85115527;RET/LAP PISTA;1.695;0;0;0,000;;
2448108;1000;ZP10;IB329900;QA/LOG/SCH;1.695;0;0;0,000;;
2448108;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.695;0;0;0,000;;
2448109;0041;ZP26;12234393;APONTAMENTO WASTE - SFC;5.000;0;123;0,000;30/04/2024;30/04/2024
2448109;0010;ZP04;12227172;BROCHAR BR/3;5.000;5.046;0;842,682;12/03/2024;30/04/2024
2448109;0020;ZP04;85080319;TRATAMENTO TÉRMICO;5.000;5.046;0;10,092;12/03/2024;30/04/2024
2448109;0030;ZP04;12232765;JATEAR;5.000;5.046;0;40,368;12/03/2024;30/04/2024
2448109;0040;ZQ04;12234393;RETIFICAR FACE;5.000;5.046;0;75,690;12/03/2024;30/04/2024
2448109;0045;ZP05;IB-TXT01;OLEAR;5.000;0;0;0,000;;
2448109;0050;ZP04;85052450;RETIFICAR DIÂMETRO EXTERNO;5.000;5.042;4;99,921;11/03/2024;30/04/2024
2448109;0060;ZP28;IB-ENV01;ENV. TERCEIRO;5.000;5.042;0;0,000;12/03/2024;12/03/2024
2448109;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;5.000;5.042;0;0,000;13/03/2024;13/03/2024
2448109;0062;ZP05;IB-REC01;REC. TERCEIRO;5.000;0;0;0,000;;
2448109;0070;ZP01;85052941;RET/LAP PISTA;5.000;4.731;0;712;19/03/2024;26/04/2024
2448109;1000;ZP10;IB329900;QA/LOG/SCH;5.000;4.873;0;667,601;22/03/2024;30/04/2024
2448109;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);5.000;0;0;0,000;;
2452133;0010;ZP05;IB-TXT01;SEPARAR PEÇAS;4.000;0;0;0,000;;
2452133;0020;ZP28;IB-REC01;ENV. TERCEIRO;4.000;4.000;0;0,000;30/01/2024;30/01/2024
2452133;0021;ZP07;IB008838;APLICAR CORROTECT;4.000;4.000;0;0,000;31/01/2024;01/02/2024
2452133;0022;ZP05;IB-REC01;REC. TERCEIRO;4.000;0;0;0,000;;
2452133;0023;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);4.000;0;0;0,000;;
2452138;0010;ZP05;IB-TXT01;SEPARAR PEÇAS;20.030;0;0;0,000;;
2452138;0020;ZP28;IB-ENV01;ENV. TERCEIRO;20.030;20.000;0;0,000;30/01/2024;06/02/2024
2452138;0021;ZP07;IB008838;APLICAR CORROTECT;20.030;20.000;0;0,000;31/01/2024;08/02/2024
2452138;0022;ZP05;IB-REC01;REC. TERCEIRO;20.030;0;0;0,000;;
2452138;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);20.030;0;0;0,000;;
2453160;0021;ZP01;IB324528;APONTAMENTO WASTE;2.200;0;84;0,000;02/04/2024;02/04/2024
2453160;0010;ZP04;IB223530;TRATAMENTO TÉRMICO;2.200;2.206;0;92,652;09/02/2024;25/03/2024
